departure_terminal,arrival_terminal,vessel_name,scheduled_departure_year,scheduled_departure_month,scheduled_departure_day,scheduled_departure_hour,scheduled_departure_minute,actual_departure_year,actual_departure_month,actual_departure_day,actual_departure_hour,actual_departure_minute,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,10,07,00,2017,06,10,07,02,2017,06,10,08,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,10,08,00,2017,06,10,08,02,2017,06,10,09,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,10,09,00,2017,06,10,09,01,2017,06,10,10,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,10,10,00,2017,06,10,10,02,2017,06,10,11,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,10,11,00,2017,06,10,11,00,2017,06,10,12,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,10,13,00,2017,06,10,13,04,2017,06,10,14,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,10,15,00,2017,06,10,15,04,2017,06,10,16,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,10,17,00,2017,06,10,17,11,2017,06,10,18,48
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,10,19,00,2017,06,10,19,01,2017,06,10,20,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,10,21,00,2017,06,10,21,11,2017,06,10,22,45
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,11,07,00,2017,06,11,06,59,2017,06,11,08,40
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,11,08,00,2017,06,11,08,01,2017,06,11,09,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,11,09,00,2017,06,11,09,02,2017,06,11,10,44
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,11,11,00,2017,06,11,11,04,2017,06,11,12,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,11,12,00,2017,06,11,11,59,2017,06,11,13,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,11,13,00,2017,06,11,13,04,2017,06,11,14,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,11,14,00,2017,06,11,14,09,2017,06,11,15,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,11,15,00,2017,06,11,15,02,2017,06,11,16,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,11,16,00,2017,06,11,16,02,2017,06,11,17,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,11,17,00,2017,06,11,17,01,2017,06,11,18,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,11,18,00,2017,06,11,18,09,2017,06,11,19,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,11,19,00,2017,06,11,19,03,2017,06,11,20,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,11,21,00,2017,06,11,21,07,2017,06,11,22,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,11,22,00,2017,06,11,22,02,2017,06,11,23,22
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,11,07,00,2017,06,11,06,59,2017,06,11,08,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,11,09,00,2017,06,11,09,03,2017,06,11,10,36
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,11,10,00,2017,06,11,10,00,2017,06,11,11,26
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,11,11,00,2017,06,11,11,10,2017,06,11,12,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,11,12,00,2017,06,11,12,07,2017,06,11,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,11,13,00,2017,06,11,13,02,2017,06,11,14,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,11,14,00,2017,06,11,14,04,2017,06,11,15,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,11,15,00,2017,06,11,15,05,2017,06,11,16,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,11,16,00,2017,06,11,16,08,2017,06,11,17,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,11,17,00,2017,06,11,17,06,2017,06,11,18,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,11,18,00,2017,06,11,18,05,2017,06,11,19,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,11,19,00,2017,06,11,19,03,2017,06,11,20,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,11,20,00,2017,06,11,20,02,2017,06,11,21,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,11,21,00,2017,06,11,20,59,2017,06,11,22,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,12,07,00,2017,06,12,07,02,2017,06,12,08,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,12,09,00,2017,06,12,09,03,2017,06,12,10,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,12,10,00,2017,06,12,10,03,2017,06,12,11,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,12,11,00,2017,06,12,11,03,2017,06,12,12,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,12,12,00,2017,06,12,12,07,2017,06,12,13,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,12,13,00,2017,06,12,13,05,2017,06,12,14,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,12,14,00,2017,06,12,14,05,2017,06,12,15,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,12,15,00,2017,06,12,15,03,2017,06,12,16,38
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,12,17,00,2017,06,12,17,05,2017,06,12,18,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,12,19,00,2017,06,12,19,18,2017,06,12,20,54
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,12,21,00,2017,06,12,21,07,2017,06,12,22,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,12,07,00,2017,06,12,07,03,2017,06,12,08,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,12,08,00,2017,06,12,08,01,2017,06,12,09,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,12,09,00,2017,06,12,09,01,2017,06,12,10,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,12,11,00,2017,06,12,11,03,2017,06,12,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,12,12,00,2017,06,12,12,02,2017,06,12,13,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,12,13,00,2017,06,12,13,00,2017,06,12,14,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,12,14,00,2017,06,12,14,01,2017,06,12,15,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,12,15,00,2017,06,12,15,02,2017,06,12,16,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,12,17,00,2017,06,12,17,15,2017,06,12,18,44
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,12,19,00,2017,06,12,19,12,2017,06,12,20,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,13,07,00,2017,06,13,07,01,2017,06,13,08,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,13,09,00,2017,06,13,09,04,2017,06,13,10,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,13,10,00,2017,06,13,10,05,2017,06,13,11,31
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,13,11,00,2017,06,13,11,06,2017,06,13,12,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,13,13,00,2017,06,13,13,04,2017,06,13,14,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,13,14,00,2017,06,13,14,06,2017,06,13,15,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,13,15,00,2017,06,13,15,01,2017,06,13,16,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,13,17,00,2017,06,13,17,02,2017,06,13,18,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,13,19,00,2017,06,13,19,06,2017,06,13,20,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,13,21,00,2017,06,13,21,06,2017,06,13,22,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,13,07,00,2017,06,13,07,01,2017,06,13,08,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,13,08,00,2017,06,13,08,01,2017,06,13,09,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,13,09,00,2017,06,13,09,01,2017,06,13,10,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,13,11,00,2017,06,13,11,02,2017,06,13,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,13,12,00,2017,06,13,12,00,2017,06,13,13,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,13,13,00,2017,06,13,12,59,2017,06,13,14,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,13,15,00,2017,06,13,15,07,2017,06,13,16,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,13,17,00,2017,06,13,17,09,2017,06,13,18,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,13,19,00,2017,06,13,19,17,2017,06,13,20,40
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,13,20,00,2017,06,13,20,02,2017,06,13,21,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,13,21,00,2017,06,13,21,00,2017,06,13,22,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,14,07,00,2017,06,14,07,00,2017,06,14,08,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,14,09,00,2017,06,14,09,00,2017,06,14,10,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,14,10,00,2017,06,14,10,06,2017,06,14,11,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,14,11,00,2017,06,14,11,05,2017,06,14,12,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,14,13,00,2017,06,14,13,09,2017,06,14,14,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,14,14,00,2017,06,14,14,06,2017,06,14,15,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,14,15,00,2017,06,14,15,05,2017,06,14,16,40
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,14,17,00,2017,06,14,17,05,2017,06,14,18,42
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,14,18,00,2017,06,14,18,00,2017,06,14,19,24
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,14,19,00,2017,06,14,19,00,2017,06,14,20,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,14,21,00,2017,06,14,21,01,2017,06,14,22,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,14,07,00,2017,06,14,07,00,2017,06,14,08,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,14,08,00,2017,06,14,08,03,2017,06,14,09,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,14,09,00,2017,06,14,09,01,2017,06,14,10,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,14,11,00,2017,06,14,11,05,2017,06,14,12,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,14,12,00,2017,06,14,12,02,2017,06,14,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,14,13,00,2017,06,14,13,00,2017,06,14,14,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,14,15,00,2017,06,14,15,09,2017,06,14,16,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,14,16,00,2017,06,14,16,03,2017,06,14,17,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,14,17,00,2017,06,14,17,07,2017,06,14,18,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,14,19,00,2017,06,14,19,15,2017,06,14,20,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,14,21,00,2017,06,14,21,04,2017,06,14,22,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,15,07,00,2017,06,15,07,03,2017,06,15,08,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,15,08,00,2017,06,15,08,05,2017,06,15,09,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,15,09,00,2017,06,15,09,01,2017,06,15,10,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,15,10,00,2017,06,15,10,05,2017,06,15,11,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,15,11,00,2017,06,15,11,03,2017,06,15,12,28
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,15,12,00,2017,06,15,12,05,2017,06,15,13,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,15,13,00,2017,06,15,13,03,2017,06,15,14,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,15,14,00,2017,06,15,14,05,2017,06,15,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,15,15,00,2017,06,15,15,00,2017,06,15,16,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,15,16,00,2017,06,15,15,59,2017,06,15,17,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,15,17,00,2017,06,15,17,00,2017,06,15,18,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,15,18,00,2017,06,15,18,00,2017,06,15,19,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,15,19,00,2017,06,15,18,59,2017,06,15,20,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,15,21,00,2017,06,15,20,59,2017,06,15,22,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,15,07,00,2017,06,15,07,01,2017,06,15,08,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,15,08,00,2017,06,15,08,02,2017,06,15,09,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,15,09,00,2017,06,15,09,00,2017,06,15,10,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,15,10,00,2017,06,15,09,59,2017,06,15,11,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,15,11,00,2017,06,15,11,03,2017,06,15,12,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,15,12,00,2017,06,15,12,04,2017,06,15,13,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,15,13,00,2017,06,15,13,03,2017,06,15,14,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,15,14,00,2017,06,15,14,02,2017,06,15,15,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,15,15,00,2017,06,15,15,04,2017,06,15,16,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,15,16,00,2017,06,15,16,02,2017,06,15,17,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,15,17,00,2017,06,15,17,01,2017,06,15,18,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,15,18,00,2017,06,15,18,01,2017,06,15,19,26
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,15,19,00,2017,06,15,19,02,2017,06,15,20,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,15,21,00,2017,06,15,20,59,2017,06,15,22,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,16,07,00,2017,06,16,07,01,2017,06,16,08,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,16,08,00,2017,06,16,08,01,2017,06,16,09,28
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,16,09,00,2017,06,16,09,03,2017,06,16,10,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,16,10,00,2017,06,16,10,04,2017,06,16,11,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,16,11,00,2017,06,16,11,05,2017,06,16,12,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,16,12,00,2017,06,16,12,01,2017,06,16,13,28
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,16,13,00,2017,06,16,13,05,2017,06,16,14,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,16,14,00,2017,06,16,14,08,2017,06,16,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,16,15,00,2017,06,16,15,00,2017,06,16,16,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,16,16,00,2017,06,16,16,02,2017,06,16,17,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,16,17,00,2017,06,16,17,02,2017,06,16,18,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,16,18,00,2017,06,16,18,10,2017,06,16,19,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,16,19,00,2017,06,16,19,05,2017,06,16,20,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,16,21,00,2017,06,16,21,00,2017,06,16,22,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,16,07,00,2017,06,16,07,00,2017,06,16,08,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,16,08,00,2017,06,16,08,01,2017,06,16,09,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,16,09,00,2017,06,16,09,01,2017,06,16,10,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,16,10,00,2017,06,16,10,02,2017,06,16,11,26
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,16,11,00,2017,06,16,11,06,2017,06,16,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,16,12,00,2017,06,16,12,02,2017,06,16,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,16,13,00,2017,06,16,13,00,2017,06,16,14,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,16,14,00,2017,06,16,14,02,2017,06,16,15,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,16,15,00,2017,06,16,15,05,2017,06,16,16,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,16,16,00,2017,06,16,16,05,2017,06,16,17,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,16,17,00,2017,06,16,17,05,2017,06,16,18,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,16,18,00,2017,06,16,18,04,2017,06,16,19,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,16,19,00,2017,06,16,19,09,2017,06,16,20,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,16,21,00,2017,06,16,21,05,2017,06,16,22,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,17,07,00,2017,06,17,07,02,2017,06,17,08,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,17,08,00,2017,06,17,08,04,2017,06,17,09,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,17,09,00,2017,06,17,09,01,2017,06,17,10,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,17,10,00,2017,06,17,10,04,2017,06,17,11,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,17,11,00,2017,06,17,11,12,2017,06,17,12,38
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,17,13,00,2017,06,17,13,04,2017,06,17,14,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,17,15,00,2017,06,17,15,06,2017,06,17,16,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,17,17,00,2017,06,17,17,14,2017,06,17,18,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,17,19,00,2017,06,17,19,00,2017,06,17,20,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,17,21,00,2017,06,17,21,02,2017,06,17,22,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,17,07,00,2017,06,17,07,02,2017,06,17,08,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,17,08,00,2017,06,17,08,00,2017,06,17,09,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,17,09,00,2017,06,17,09,12,2017,06,17,10,40
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,17,10,00,2017,06,17,10,11,2017,06,17,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,17,11,00,2017,06,17,11,02,2017,06,17,12,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,17,13,00,2017,06,17,13,10,2017,06,17,14,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,17,15,00,2017,06,17,15,17,2017,06,17,16,42
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,17,17,00,2017,06,17,17,03,2017,06,17,18,26
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,17,19,00,2017,06,17,19,15,2017,06,17,20,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,17,21,00,2017,06,17,21,02,2017,06,17,22,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,18,07,00,2017,06,18,07,01,2017,06,18,08,42
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,18,08,00,2017,06,18,08,03,2017,06,18,09,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,18,09,00,2017,06,18,09,01,2017,06,18,10,36
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,18,11,00,2017,06,18,11,05,2017,06,18,12,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,18,12,00,2017,06,18,12,01,2017,06,18,13,26
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,18,13,00,2017,06,18,13,02,2017,06,18,14,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,18,14,00,2017,06,18,14,02,2017,06,18,15,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,18,15,00,2017,06,18,15,03,2017,06,18,16,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,18,16,00,2017,06,18,16,01,2017,06,18,17,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,18,17,00,2017,06,18,17,08,2017,06,18,18,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,18,18,00,2017,06,18,18,09,2017,06,18,19,42
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,18,19,00,2017,06,18,19,08,2017,06,18,20,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,18,21,00,2017,06,18,21,02,2017,06,18,22,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,18,22,00,2017,06,18,22,01,2017,06,18,23,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,18,07,00,2017,06,18,07,00,2017,06,18,08,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,18,09,00,2017,06,18,09,08,2017,06,18,10,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,18,10,00,2017,06,18,10,01,2017,06,18,11,28
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,18,11,00,2017,06,18,11,07,2017,06,18,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,18,12,00,2017,06,18,12,03,2017,06,18,13,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,18,13,00,2017,06,18,13,04,2017,06,18,14,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,18,14,00,2017,06,18,14,04,2017,06,18,15,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,18,15,00,2017,06,18,15,08,2017,06,18,16,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,18,16,00,2017,06,18,16,06,2017,06,18,17,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,18,17,00,2017,06,18,17,06,2017,06,18,18,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,18,18,00,2017,06,18,18,06,2017,06,18,19,42
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,18,19,00,2017,06,18,19,06,2017,06,18,20,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,18,20,00,2017,06,18,20,02,2017,06,18,21,46
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,18,21,00,2017,06,18,21,00,2017,06,18,22,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,19,07,00,2017,06,19,07,03,2017,06,19,08,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,19,09,00,2017,06,19,09,03,2017,06,19,10,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,19,10,00,2017,06,19,10,06,2017,06,19,11,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,19,11,00,2017,06,19,11,10,2017,06,19,12,38
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,19,12,00,2017,06,19,12,03,2017,06,19,13,28
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,19,13,00,2017,06,19,13,10,2017,06,19,14,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,19,14,00,2017,06,19,14,13,2017,06,19,15,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,19,15,00,2017,06,19,15,08,2017,06,19,16,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,19,17,00,2017,06,19,17,05,2017,06,19,18,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,19,18,00,2017,06,19,18,08,2017,06,19,19,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,19,19,00,2017,06,19,18,59,2017,06,19,20,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,19,21,00,2017,06,19,21,01,2017,06,19,22,26
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,19,07,00,2017,06,19,07,01,2017,06,19,08,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,19,08,00,2017,06,19,08,03,2017,06,19,09,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,19,09,00,2017,06,19,09,02,2017,06,19,10,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,19,11,00,2017,06,19,11,09,2017,06,19,12,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,19,12,00,2017,06,19,12,09,2017,06,19,13,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,19,13,00,2017,06,19,13,05,2017,06,19,14,36
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,19,14,00,2017,06,19,14,01,2017,06,19,15,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,19,15,00,2017,06,19,15,05,2017,06,19,16,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,19,16,00,2017,06,19,16,04,2017,06,19,17,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,19,17,00,2017,06,19,17,00,2017,06,19,18,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,19,19,00,2017,06,19,19,12,2017,06,19,20,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,19,21,00,2017,06,19,20,59,2017,06,19,22,24
