departure_terminal,arrival_terminal,vessel_name,scheduled_departure_year,scheduled_departure_month,scheduled_departure_day,scheduled_departure_hour,scheduled_departure_minute,actual_departure_year,actual_departure_month,actual_departure_day,actual_departure_hour,actual_departure_minute,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,8,17,0,2017,7,8,16,59,2017,7,8,18,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,8,18,0,2017,7,8,17,59,2017,7,8,19,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,8,19,0,2017,7,8,19,0,2017,7,8,20,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,8,20,0,2017,7,8,20,0,2017,7,8,21,26
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,8,21,0,2017,7,8,21,14,2017,7,8,22,38
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,8,6,0,2017,7,8,6,2,2017,7,8,7,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,8,7,0,2017,7,8,7,0,2017,7,8,8,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,8,9,0,2017,7,8,9,1,2017,7,8,10,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,8,10,0,2017,7,8,10,13,2017,7,8,11,40
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,8,11,0,2017,7,8,11,0,2017,7,8,12,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,8,12,0,2017,7,8,12,3,2017,7,8,13,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,8,13,0,2017,7,8,13,0,2017,7,8,14,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,8,14,0,2017,7,8,14,11,2017,7,8,15,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,8,15,0,2017,7,8,15,3,2017,7,8,16,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,8,16,0,2017,7,8,16,8,2017,7,8,17,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,8,17,0,2017,7,8,17,0,2017,7,8,18,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,8,18,0,2017,7,8,18,3,2017,7,8,19,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,8,19,0,2017,7,8,19,30,2017,7,8,20,54
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,8,20,0,2017,7,8,20,0,2017,7,8,21,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,8,21,0,2017,7,8,21,0,2017,7,8,22,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,9,7,0,2017,7,9,7,0,2017,7,9,8,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,9,8,0,2017,7,9,8,1,2017,7,9,9,28
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,9,9,0,2017,7,9,9,9,2017,7,9,10,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,9,10,0,2017,7,9,10,3,2017,7,9,11,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,9,11,0,2017,7,9,11,1,2017,7,9,12,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,9,12,0,2017,7,9,12,1,2017,7,9,13,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,9,13,0,2017,7,9,13,5,2017,7,9,14,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,9,14,0,2017,7,9,14,11,2017,7,9,15,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,9,15,0,2017,7,9,15,7,2017,7,9,16,38
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,9,16,0,2017,7,9,16,5,2017,7,9,17,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,9,17,0,2017,7,9,17,17,2017,7,9,18,42
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,9,18,0,2017,7,9,18,15,2017,7,9,19,36
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,9,19,0,2017,7,9,19,20,2017,7,9,20,44
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,9,20,0,2017,7,9,20,12,2017,7,9,21,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,9,21,0,2017,7,9,21,20,2017,7,9,22,46
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,9,22,0,2017,7,9,22,10,2017,7,9,23,45
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,9,7,0,2017,7,9,7,0,2017,7,9,8,40
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,9,8,0,2017,7,9,8,2,2017,7,9,9,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,9,9,0,2017,7,9,9,0,2017,7,9,10,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,9,10,0,2017,7,9,10,2,2017,7,9,11,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,9,11,0,2017,7,9,11,1,2017,7,9,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,9,12,0,2017,7,9,12,6,2017,7,9,13,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,9,13,0,2017,7,9,13,2,2017,7,9,14,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,9,14,0,2017,7,9,14,7,2017,7,9,15,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,9,15,0,2017,7,9,15,9,2017,7,9,16,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,9,16,0,2017,7,9,16,11,2017,7,9,17,40
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,9,17,0,2017,7,9,17,15,2017,7,9,18,40
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,9,18,0,2017,7,9,18,6,2017,7,9,19,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,9,19,0,2017,7,9,19,18,2017,7,9,20,42
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,9,20,0,2017,7,9,20,8,2017,7,9,21,40
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,9,21,0,2017,7,9,21,20,2017,7,9,22,46
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,9,22,0,2017,7,9,22,0,2017,7,9,23,35
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,10,6,0,2017,7,10,6,5,2017,7,10,7,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,10,7,0,2017,7,10,6,59,2017,7,10,8,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,10,8,0,2017,7,10,8,2,2017,7,10,9,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,10,9,0,2017,7,10,9,1,2017,7,10,10,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,10,10,0,2017,7,10,10,3,2017,7,10,11,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,10,11,0,2017,7,10,11,9,2017,7,10,12,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,10,12,0,2017,7,10,12,13,2017,7,10,13,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,10,13,0,2017,7,10,13,8,2017,7,10,14,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,10,14,0,2017,7,10,14,8,2017,7,10,15,36
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,10,15,0,2017,7,10,15,5,2017,7,10,16,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,10,16,0,2017,7,10,16,10,2017,7,10,17,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,10,17,0,2017,7,10,17,6,2017,7,10,18,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,10,18,0,2017,7,10,18,2,2017,7,10,19,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,10,19,0,2017,7,10,19,4,2017,7,10,20,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,10,20,0,2017,7,10,20,14,2017,7,10,21,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,10,21,0,2017,7,10,21,0,2017,7,10,22,26
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,10,6,0,2017,7,10,6,1,2017,7,10,7,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,10,7,0,2017,7,10,7,0,2017,7,10,8,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,10,8,0,2017,7,10,8,3,2017,7,10,9,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,10,9,0,2017,7,10,9,1,2017,7,10,10,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,10,10,0,2017,7,10,10,9,2017,7,10,11,42
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,10,11,0,2017,7,10,11,3,2017,7,10,12,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,10,12,0,2017,7,10,12,4,2017,7,10,13,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,10,13,0,2017,7,10,13,2,2017,7,10,14,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,10,14,0,2017,7,10,14,2,2017,7,10,15,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,10,15,0,2017,7,10,15,3,2017,7,10,16,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,10,16,0,2017,7,10,16,5,2017,7,10,17,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,10,17,0,2017,7,10,17,1,2017,7,10,18,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,10,18,0,2017,7,10,18,2,2017,7,10,19,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,10,19,0,2017,7,10,19,2,2017,7,10,20,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,10,20,0,2017,7,10,20,1,2017,7,10,21,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,10,21,0,2017,7,10,20,59,2017,7,10,22,26
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,11,6,0,2017,7,11,6,0,2017,7,11,7,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,11,7,0,2017,7,11,6,59,2017,7,11,8,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,11,8,0,2017,7,11,8,5,2017,7,11,9,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,11,9,0,2017,7,11,9,3,2017,7,11,10,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,11,11,0,2017,7,11,11,4,2017,7,11,12,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,11,12,0,2017,7,11,12,7,2017,7,11,13,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,11,14,0,2017,7,11,14,5,2017,7,11,15,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,11,15,0,2017,7,11,15,1,2017,7,11,16,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,11,16,0,2017,7,11,16,3,2017,7,11,17,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,11,17,0,2017,7,11,16,59,2017,7,11,18,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,11,18,0,2017,7,11,18,2,2017,7,11,19,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,11,19,0,2017,7,11,19,1,2017,7,11,20,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,11,20,0,2017,7,11,20,0,2017,7,11,21,26
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,11,21,0,2017,7,11,21,1,2017,7,11,22,36
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,11,6,0,2017,7,11,6,2,2017,7,11,7,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,11,7,0,2017,7,11,7,0,2017,7,11,8,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,11,8,0,2017,7,11,8,4,2017,7,11,9,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,11,9,0,2017,7,11,8,59,2017,7,11,10,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,11,10,0,2017,7,11,10,4,2017,7,11,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,11,11,0,2017,7,11,11,2,2017,7,11,12,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,11,12,0,2017,7,11,12,2,2017,7,11,13,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,11,13,0,2017,7,11,13,0,2017,7,11,14,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,11,14,0,2017,7,11,14,1,2017,7,11,15,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,11,15,0,2017,7,11,14,59,2017,7,11,16,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,11,16,0,2017,7,11,16,4,2017,7,11,17,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,11,17,0,2017,7,11,17,4,2017,7,11,18,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,11,18,0,2017,7,11,18,0,2017,7,11,19,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,11,19,0,2017,7,11,18,59,2017,7,11,20,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,11,20,0,2017,7,11,20,0,2017,7,11,21,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,11,21,0,2017,7,11,20,59,2017,7,11,22,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,12,6,0,2017,7,12,6,4,2017,7,12,7,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,12,7,0,2017,7,12,7,0,2017,7,12,8,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,12,8,0,2017,7,12,8,7,2017,7,12,9,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,12,10,0,2017,7,12,10,3,2017,7,12,11,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,12,12,0,2017,7,12,12,9,2017,7,12,13,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,12,13,0,2017,7,12,13,1,2017,7,12,14,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,12,14,0,2017,7,12,14,6,2017,7,12,15,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,12,15,0,2017,7,12,14,59,2017,7,12,16,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,12,16,0,2017,7,12,16,2,2017,7,12,17,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,12,17,0,2017,7,12,17,1,2017,7,12,18,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,12,18,0,2017,7,12,17,59,2017,7,12,19,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,12,19,0,2017,7,12,18,59,2017,7,12,20,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,12,20,0,2017,7,12,20,1,2017,7,12,21,24
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,12,21,0,2017,7,12,20,59,2017,7,12,22,26
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,12,6,0,2017,7,12,6,3,2017,7,12,7,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,12,7,0,2017,7,12,6,59,2017,7,12,8,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,12,8,0,2017,7,12,8,0,2017,7,12,9,31
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,12,9,0,2017,7,12,8,59,2017,7,12,10,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,12,10,0,2017,7,12,10,3,2017,7,12,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,12,11,0,2017,7,12,11,1,2017,7,12,12,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,12,12,0,2017,7,12,12,0,2017,7,12,13,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,12,13,0,2017,7,12,13,1,2017,7,12,14,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,12,14,0,2017,7,12,14,2,2017,7,12,15,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,12,15,0,2017,7,12,15,1,2017,7,12,16,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,12,16,0,2017,7,12,16,2,2017,7,12,17,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,12,17,0,2017,7,12,17,4,2017,7,12,18,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,12,18,0,2017,7,12,18,2,2017,7,12,19,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,12,19,0,2017,7,12,19,0,2017,7,12,20,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,12,20,0,2017,7,12,20,0,2017,7,12,21,22
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,12,21,0,2017,7,12,21,0,2017,7,12,22,26
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,13,6,0,2017,7,13,6,16,2017,7,13,7,40
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,13,7,0,2017,7,13,7,1,2017,7,13,8,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,13,9,0,2017,7,13,9,0,2017,7,13,10,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,13,10,0,2017,7,13,10,2,2017,7,13,11,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,13,11,0,2017,7,13,11,6,2017,7,13,12,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,13,12,0,2017,7,13,12,17,2017,7,13,13,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,13,13,0,2017,7,13,13,3,2017,7,13,14,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,13,14,0,2017,7,13,14,10,2017,7,13,15,36
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,13,15,0,2017,7,13,15,6,2017,7,13,16,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,13,16,0,2017,7,13,16,5,2017,7,13,17,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,13,17,0,2017,7,13,17,2,2017,7,13,18,38
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,13,18,0,2017,7,13,18,2,2017,7,13,19,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,13,19,0,2017,7,13,18,59,2017,7,13,20,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,13,20,0,2017,7,13,20,8,2017,7,13,21,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,13,21,0,2017,7,13,21,0,2017,7,13,22,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,13,6,0,2017,7,13,6,1,2017,7,13,7,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,13,7,0,2017,7,13,6,59,2017,7,13,8,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,13,8,0,2017,7,13,8,6,2017,7,13,9,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,13,9,0,2017,7,13,9,0,2017,7,13,10,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,13,10,0,2017,7,13,10,2,2017,7,13,11,46
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,13,11,0,2017,7,13,11,1,2017,7,13,12,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,13,12,0,2017,7,13,11,58,2017,7,13,13,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,13,13,0,2017,7,13,13,4,2017,7,13,14,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,13,14,0,2017,7,13,14,12,2017,7,13,15,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,13,15,0,2017,7,13,15,0,2017,7,13,16,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,13,16,0,2017,7,13,16,6,2017,7,13,17,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,13,17,0,2017,7,13,17,9,2017,7,13,18,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,13,18,0,2017,7,13,18,4,2017,7,13,19,42
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,13,19,0,2017,7,13,19,5,2017,7,13,20,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,13,20,0,2017,7,13,20,0,2017,7,13,21,22
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,13,21,0,2017,7,13,20,59,2017,7,13,22,26
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,14,7,0,2017,7,14,7,0,2017,7,14,8,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,14,8,0,2017,7,14,8,3,2017,7,14,9,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,14,9,0,2017,7,14,9,1,2017,7,14,10,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,14,10,0,2017,7,14,10,9,2017,7,14,11,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,14,11,0,2017,7,14,11,1,2017,7,14,12,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,14,12,0,2017,7,14,12,1,2017,7,14,13,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,14,13,0,2017,7,14,13,4,2017,7,14,14,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,14,14,0,2017,7,14,14,12,2017,7,14,15,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,14,15,0,2017,7,14,15,6,2017,7,14,16,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,14,16,0,2017,7,14,16,6,2017,7,14,17,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,14,17,0,2017,7,14,17,4,2017,7,14,18,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,14,18,0,2017,7,14,18,15,2017,7,14,19,38
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,14,19,0,2017,7,14,19,8,2017,7,14,20,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,14,20,0,2017,7,14,20,3,2017,7,14,21,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,14,21,0,2017,7,14,21,1,2017,7,14,22,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,14,22,0,2017,7,14,22,1,2017,7,14,23,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,14,7,0,2017,7,14,7,0,2017,7,14,8,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,14,8,0,2017,7,14,8,4,2017,7,14,9,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,14,9,0,2017,7,14,9,4,2017,7,14,10,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,14,10,0,2017,7,14,10,3,2017,7,14,11,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,14,11,0,2017,7,14,11,1,2017,7,14,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,14,12,0,2017,7,14,12,5,2017,7,14,13,38
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,14,13,0,2017,7,14,12,58,2017,7,14,14,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,14,15,0,2017,7,14,15,4,2017,7,14,16,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,14,16,0,2017,7,14,16,6,2017,7,14,17,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,14,17,0,2017,7,14,17,9,2017,7,14,18,34
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,14,18,0,2017,7,14,18,7,2017,7,14,19,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,14,19,0,2017,7,14,19,6,2017,7,14,20,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,14,20,0,2017,7,14,20,6,2017,7,14,21,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,14,21,0,2017,7,14,21,2,2017,7,14,22,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,14,22,0,2017,7,14,22,2,2017,7,14,23,37
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,15,6,0,2017,7,15,6,1,2017,7,15,7,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,15,7,0,2017,7,15,7,0,2017,7,15,8,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,15,8,0,2017,7,15,8,3,2017,7,15,9,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,15,9,0,2017,7,15,8,59,2017,7,15,10,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,15,10,0,2017,7,15,10,2,2017,7,15,11,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,15,11,0,2017,7,15,11,5,2017,7,15,12,28
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,15,12,0,2017,7,15,12,8,2017,7,15,13,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,15,13,0,2017,7,15,13,5,2017,7,15,14,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,15,14,0,2017,7,15,14,9,2017,7,15,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,15,15,0,2017,7,15,14,59,2017,7,15,16,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,15,16,0,2017,7,15,16,2,2017,7,15,17,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,7,15,18,0,2017,7,15,18,0,2017,7,15,19,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,7,15,19,0,2017,7,15,19,0,2017,7,15,20,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,7,15,20,0,2017,7,15,20,1,2017,7,15,21,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,7,15,21,0,2017,7,15,21,0,2017,7,15,22,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,15,6,0,2017,7,15,6,3,2017,7,15,7,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,15,7,0,2017,7,15,7,2,2017,7,15,8,24
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,15,8,0,2017,7,15,8,6,2017,7,15,9,28
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,15,9,0,2017,7,15,9,4,2017,7,15,10,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,15,10,0,2017,7,15,10,3,2017,7,15,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,15,11,0,2017,7,15,11,1,2017,7,15,12,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,7,15,12,0,2017,7,15,12,2,2017,7,15,13,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,7,15,13,0,2017,7,15,12,58,2017,7,15,14,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,7,15,14,0,2017,7,15,14,3,2017,7,15,15,34
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,7,15,15,0,2017,7,15,15,1,2017,7,15,16,30
